STATE,POSTCODE,SUBURB,ELECTORATE,NAME,EMAIL,,,,,,,,,,,,,,
WA,6405,GREENWOODS VALLEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,GUNDARING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,HANNANS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,HARRIS RIVER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6361,HARRISMITH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6308,HASTINGS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,HAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,HAZELVALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6255,HESTER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6255,HESTER BROOK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6443,HIGGINSVILLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6313,HIGHBURY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,HILLSIDE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6413,HINES HILL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,HOLLETON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,HOLT ROCK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6348,HOPETOUN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,HOWICK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6359,HYDEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6335,JACKITUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6337,JACUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6275,JALBARRAGUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,JALORAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,JARDEE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6306,JELCOBINE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6346,JERDACUTTUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6337,JERRAMUNGUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6365,JILAKIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6395,JINGALUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6365,JITARNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,KALGAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,KALGOORLIE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6442,KAMBALDA EAST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6442,KAMBALDA WEST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6255,KANGAROO GULLY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,KANOWNA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6358,KARLGARIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,KARLKURLA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6479,KARLONING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6472,KARROUN HILL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,KATANNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6335,KEBARINGUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6410,KELLERBERRIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6323,KENDENUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6316,KENMARE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,KENTDALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,KING RIVER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6256,KINGSTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6372,KIRK ROCK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6328,KOJANEERUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6328,KOJANEERUP SOUTH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6395,KOJONUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6304,KOKEBY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6367,KONDININ,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,KOOKYNIE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6427,KOOLYANOBBING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6475,KOORDA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6415,KORBEL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,KORDABUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6485,KORRELOCKING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,KRONKUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,KUENDER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6352,KUKERIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6244,KULIKUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6365,KULIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6365,KULIN WEST,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6470,KULJA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6429,KUNANALLING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6375,KUNJIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6489,KUNUNOPPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,KURNALPI,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6375,KURRENKUTTEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6306,KWEDA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6490,KWELKAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6385,KWOLYIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,LAKE BIDDY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6479,LAKE BROWN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,LAKE CAMM,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6646,LAKE CARNEGIE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6438,LAKE DARLOT,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,LAKE GRACE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6260,LAKE JASPER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6356,LAKE KING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6475,LAKE MARGARETTE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,LAKE MUIR,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6320,LAKE TOOLBRUNUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6440,LAKE WELLS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,LAMINGTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,LANGE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6440,LAVERTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6437,LEINSTER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6438,LEONORA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,LIME LAKE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,LINFARNE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,LITTLE GROVE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6359,LITTLE ITALY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6646,LITTLE SANDY DESERT,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,LOCKYER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6311,LOL GRAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6429,LONDONDERRY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6447,LORT RIVER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,LOWER HOTHAM,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,LOWER KING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,LOWLANDS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6395,LUMEAH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,LYALLS MILL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6443,MADURA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,MAGENTA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6338,MAGITUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,MALCOLM,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,MALLEE HILL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6370,MALYALLING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,MANJIMUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6328,MANYPEAKS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6256,MARANUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MARBELUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,MARRACOONDA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,MARRADONG,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,MARVEL LOCH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6244,MAYANUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,MCALINDEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MCKAIL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6405,MECKERING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6392,MEEKING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6262,MEERUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6436,MENZIES,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6352,MERILUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,MERIVALE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6415,MERREDIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6328,METTLER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,MIDDLESEX,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MIDDLETON BEACH,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MILLBROOK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6336,MILLS LAKE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MILPARA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6336,MINDARABIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6315,MINDING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,MINIGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MIRA MAR,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6395,MOBRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6394,MOKUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6475,MOLLERIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6338,MONJEBUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,MONJINGUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6393,MOODIARRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,MOOJEBING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6320,MOONIES HILL,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6425,MOORINE ROCK,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6304,MORBINNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6258,MORDALUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6351,MOULYINNING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6472,MOUROUBRA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6324,MT BARKER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6429,MT BURGES,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6410,MT CAROLINE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MT CLARENCE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,MT COOKE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MT ELPHINSTONE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,MT HAMPTON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,MT HOLLAND,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6426,MT JACKSON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,MT LINDESAY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6356,MT MADDEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,MT MELVILLE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6431,MT MONGER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6440,MT MORGANS,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6447,MT NEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,MT ROMANCE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,MT SHERIDAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6383,MT STIRLING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6369,MT WALKER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,MUJA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6479,MUKINBUDIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6430,MULLINGAR,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6443,MUNDRABILLA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6225,MUNGALUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,MUNGLINUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6420,MUNTADGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6394,MURADUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6317,MURDONG,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,MYRUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6350,NAIRIBIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6485,NALKAIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6338,NALYERLUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,NANARUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6414,NANGEENAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6275,NANNUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6330,NAPIER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6369,NAREMBEEN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6326,NARRIKUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,NARROGIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,NARROGIN VALLEY,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6336,NEEDILUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,NEENDALING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6485,NEMBUDDING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6450,NERIDUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6475,NEWCARLBEON,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6355,NEWDEGATE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,872,NGAANYATJARRA-GILES,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6350,NIPPERING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6415,NOKANING,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6312,NOMANS LAKE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6333,NORNALUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6415,NORPA,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6443,NORSEMAN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6412,NORTH BAANDEE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6390,NORTH BANNISTER,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6424,NORTH BODALLIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6353,NORTH BURNGUP,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6445,NORTH CASCADE,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6254,NORTH GREENBUSHES,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6410,NORTH KELLERBERRIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6352,NORTH KUKERIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
WA,6489,NORTH KUNUNOPPIN,O'Connor,Mr Rick Wilson MP,rick.wilson.mp@aph.gov.au,,,,,,,,,,,,,,
